name,stack,dirs,date,py_count
roop-main(virtual_camera_deep) / roop-main4.0,"['PIL', 'cv2', 'os', 'pyvirtualcam', 'roop', 'threading', 'tkinter']",['roop-main(virtual_camera_deep)\\roop-main4.0'],2024-01-15 04:54:06,3
roop-main(virtual_camera_deep) / roop-main4.0 / roop,"['PIL', 'argparse', 'ctypes', 'cv2', 'glob', 'insightface', 'multiprocessing', 'onnxruntime', 'opennsfw2', 'os', 'pathlib', 'platform', 'psutil', 'resource', 'roop', 'shutil', 'signal', 'sys', 'tensorflow', 'threading', 'tkinter', 'torch', 'tqdm', 'typing', 'webbrowser']",['roop-main(virtual_camera_deep)\\roop-main4.0\\roop'],2024-01-15 04:54:06,7
roop-main(virtual_camera_deep) / roop-main5.0,['roop'],['roop-main(virtual_camera_deep)\\roop-main5.0'],2024-01-15 04:55:31,1
roop-main(virtual_camera_deep) / roop-main5.0 / roop,"['PIL', 'argparse', 'ctypes', 'cv2', 'glob', 'insightface', 'multiprocessing', 'onnxruntime', 'opennsfw2', 'os', 'pathlib', 'platform', 'psutil', 'resource', 'roop', 'shutil', 'signal', 'sys', 'tensorflow', 'threading', 'tkinter', 'torch', 'tqdm', 'typing', 'webbrowser']",['roop-main(virtual_camera_deep)\\roop-main5.0\\roop'],2024-01-15 04:55:31,7
SteamTraderBot,"['parsers', 'sys']",['SteamTraderBot'],2024-01-15 04:51:24,1
SteamTraderBot / data,[],['SteamTraderBot\\data'],2025-05-30 01:08:44,1
SteamTraderBot / parsers / buff163,"['bs4', 'datetime', 'fake_useragent', 'logging', 'os', 'pickle', 'proxy', 'random', 're', 'requests', 'selenium', 'seleniumwire', 'sqlite3', 'sys', 'telebot', 'time', 'unittest']",['SteamTraderBot\\parsers\\buff163'],2024-01-15 04:51:24,3
SteamTraderBot / parsers / steam,"['bs4', 'colorama', 'currency', 'data', 'datetime', 'get_data', 'json', 'os', 'pandas', 'parsers', 'random', 'requests', 'sqlite3', 'sys', 'time', 'typing', 'urllib']",['SteamTraderBot\\parsers\\steam'],2024-10-23 10:47:58,8
SteamTraderBot / utils,[],['SteamTraderBot\\utils'],2025-05-21 21:57:11,1
SteamTraderBot / utils / db_api,"['peewee', 'sqlite']",['SteamTraderBot\\utils\\db_api'],2025-05-21 21:57:11,2
SteamTraderBot / utils / misc,['logging'],['SteamTraderBot\\utils\\misc'],2025-05-21 21:57:11,2
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram,"['aiogram', 'apscheduler', 'asyncio', 'config', 'data', 'datetime', 'httpcore', 'json', 'keyboards', 'logging', 'opentele', 'os', 'pickle', 're', 'requests', 'sqlite3', 'yt_dlp']",['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram'],2024-01-15 04:50:42,7
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / data,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\data'],2024-01-15 04:50:42,2
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / filters,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\filters'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / handlers,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\handlers'],2024-01-15 04:55:39,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / handlers / errors,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\handlers\\errors'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / handlers / groups,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\handlers\\groups'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / handlers / supergroups,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\handlers\\supergroups'],2024-01-15 04:55:39,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / handlers / users,"['aiogram', 'asyncio', 'data', 'loader', 'models', 'utils']",['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\handlers\\users'],2024-01-15 04:55:39,7
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / handlers / users / chat_join_request_handler,"['aiogram', 'apscheduler', 'asyncio', 'config', 'datetime', 'json', 'keyboards', 'logging', 'os', 're', 'requests', 'sqlite3']",['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\handlers\\users\\chat_join_request_handler'],2024-01-15 04:55:39,2
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / keyboards,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\keyboards'],2024-01-15 04:55:39,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / keyboards / inline,"['aiogram', 'main']",['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\keyboards\\inline'],2024-01-15 04:55:39,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / keyboards / reply,['aiogram'],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\keyboards\\reply'],2024-01-15 04:55:39,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / models,"['datetime', 'peewee', 'utils']",['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\models'],2024-01-15 04:55:39,4
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / utils,[],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\utils'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / utils / db_api,"['peewee', 'sqlite']",['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\utils\\db_api'],2024-01-15 04:55:39,2
TELEGRAM / AIOGRAM / Admin_E_commerce_Bot_Aiogram / utils / misc,['logging'],['TELEGRAM\\AIOGRAM\\Admin_E_commerce_Bot_Aiogram\\utils\\misc'],2024-01-15 04:55:39,2
TELEGRAM / AIOGRAM / aiogram_chat_state_poster,"['aiogram', 'apscheduler', 'asyncio', 'config', 'datetime', 'json', 'keyboards', 'logging', 're', 'requests', 'sqlite3']",['TELEGRAM\\AIOGRAM\\aiogram_chat_state_poster'],2024-01-15 04:55:31,4
TELEGRAM / AIOGRAM / Aiogram_Chat_Translator,"['aiogram', 'arq', 'asyncio', 'config', 'datetime', 'googletrans', 'logging', 'os', 'random', 're', 'sqlite3', 'sys']",['TELEGRAM\\AIOGRAM\\Aiogram_Chat_Translator'],2024-01-15 04:55:31,3
TELEGRAM / AIOGRAM / approve_bot,"['aiogram', 'apscheduler', 'asyncio', 'config', 'datetime', 'logging', 'random', 'sqlite3', 'string']",['TELEGRAM\\AIOGRAM\\approve_bot'],2024-01-15 04:55:39,2
TELEGRAM / AIOGRAM / ChatAdminBot,"['aiogram', 'asyncio', 'config', 'copy', 'datetime', 'keyboards', 'logging', 'pymongo', 'random', 're', 'telebot', 'threading', 'time']",['TELEGRAM\\AIOGRAM\\ChatAdminBot'],2024-01-15 04:55:39,3
TELEGRAM / AIOGRAM / ItChatsAdmin,"['aiogram', 'apscheduler', 'asyncio', 'data', 'datetime', 'filters', 'handlers', 'keyboards', 'loader', 'models', 'module', 'sqlite3', 'states']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin'],2025-06-28 21:47:28,3
TELEGRAM / AIOGRAM / ItChatsAdmin / data,"['aiogram', 'datetime']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\data'],2024-01-15 04:57:05,2
TELEGRAM / AIOGRAM / ItChatsAdmin / data / image,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\data\\image'],2025-06-28 17:18:26,1
TELEGRAM / AIOGRAM / ItChatsAdmin / filters,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\filters'],2025-06-27 01:06:12,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers'],2024-01-15 04:57:05,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / errors,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\errors'],2024-01-15 04:57:05,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / errors / callback,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\errors\\callback'],2025-06-28 17:18:31,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / errors / message,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\errors\\message'],2025-06-28 17:18:33,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / groups,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\groups'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / groups / callback,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\groups\\callback'],2025-06-28 17:18:37,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / groups / message,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\groups\\message'],2025-06-28 17:18:39,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / supergroups,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\supergroups'],2024-01-15 04:57:05,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / supergroups / callback,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\supergroups\\callback'],2025-06-28 17:19:18,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / supergroups / message,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\supergroups\\message'],2025-06-28 17:19:20,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / users,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\users'],2024-01-15 04:57:05,1
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / users / callback,"['aiogram', 'asyncio', 'data', 'datetime', 'json', 'keyboards', 'loader', 'models', 'sqlite3', 'sys']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\users\\callback'],2024-01-15 04:57:05,2
TELEGRAM / AIOGRAM / ItChatsAdmin / handlers / users / message,"['aiogram', 'data', 'loader']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\handlers\\users\\message'],2024-01-15 04:57:05,3
TELEGRAM / AIOGRAM / ItChatsAdmin / keyboards,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\keyboards'],2025-06-27 01:06:12,1
TELEGRAM / AIOGRAM / ItChatsAdmin / keyboards / inline,['aiogram'],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\keyboards\\inline'],2025-06-27 01:06:12,1
TELEGRAM / AIOGRAM / ItChatsAdmin / keyboards / reply,['aiogram'],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\keyboards\\reply'],2025-06-27 01:06:12,1
TELEGRAM / AIOGRAM / ItChatsAdmin / models,"['asyncio', 'module', 'sqlite3']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\models'],2024-01-15 04:57:05,3
TELEGRAM / AIOGRAM / ItChatsAdmin / module,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module'],2025-06-29 19:27:06,1
TELEGRAM / AIOGRAM / ItChatsAdmin / module / auth,"['asyncio', 'json', 'os', 'telethon']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module\\auth'],2025-07-01 21:17:43,2
TELEGRAM / AIOGRAM / ItChatsAdmin / module / checker,"['aiohttp', 'asyncio', 'module', 're', 'telethon']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module\\checker'],2025-07-01 21:17:43,3
TELEGRAM / AIOGRAM / ItChatsAdmin / module / commands,['telethon'],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module\\commands'],2025-07-01 21:17:43,1
TELEGRAM / AIOGRAM / ItChatsAdmin / module / db,"['os', 'sqlite3']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module\\db'],2025-07-01 21:17:30,2
TELEGRAM / AIOGRAM / ItChatsAdmin / module / parser,"['re', 'telethon']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module\\parser'],2025-07-01 21:17:43,2
TELEGRAM / AIOGRAM / ItChatsAdmin / module / reporter,['module'],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\module\\reporter'],2025-07-01 21:17:43,2
TELEGRAM / AIOGRAM / ItChatsAdmin / states,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\states'],2024-01-15 04:57:05,1
TELEGRAM / AIOGRAM / ItChatsAdmin / states / admin,"['aiogram', 'asyncio', 'data', 'datetime', 'loader', 'logging', 'models', 'random', 'string']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\states\\admin'],2024-01-15 04:57:05,3
TELEGRAM / AIOGRAM / ItChatsAdmin / states / user,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\states\\user'],2025-06-28 17:19:30,1
TELEGRAM / AIOGRAM / ItChatsAdmin / utils,[],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\utils'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / ItChatsAdmin / utils / db_api,"['peewee', 'sqlite']",['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\utils\\db_api'],2024-01-15 04:57:05,2
TELEGRAM / AIOGRAM / ItChatsAdmin / utils / misc,['logging'],['TELEGRAM\\AIOGRAM\\ItChatsAdmin\\utils\\misc'],2024-01-15 04:57:05,2
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x,"['aiogram', 'data']",['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x'],2025-07-02 22:26:49,2
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / data,"['aiogram', 'datetime']",['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\data'],2025-07-03 01:09:25,2
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / data / image,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\data\\image'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / filters,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\filters'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / errors,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\errors'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / errors / callback,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\errors\\callback'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / errors / message,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\errors\\message'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / groups,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\groups'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / groups / callback,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\groups\\callback'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / groups / message,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\groups\\message'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / supergroups,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\supergroups'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / supergroups / callback,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\supergroups\\callback'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / supergroups / message,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\supergroups\\message'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / users,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\users'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / users / callback,"['aiogram', 'asyncio', 'data', 'datetime', 'json', 'keyboards', 'loader', 'models', 'sqlite3', 'sys']",['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\users\\callback'],2025-07-03 01:09:25,2
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / handlers / users / message,"['aiogram', 'data', 'loader']",['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\handlers\\users\\message'],2025-07-03 01:09:25,3
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / keyboards,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\keyboards'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / keyboards / inline,['aiogram'],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\keyboards\\inline'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / keyboards / reply,['aiogram'],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\keyboards\\reply'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / models,['sqlite3'],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\models'],2025-07-03 01:09:25,2
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / states,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\states'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / states / admin,"['aiogram', 'asyncio', 'data', 'datetime', 'loader', 'logging', 'models', 'random', 'string']",['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\states\\admin'],2025-07-03 01:09:25,3
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / states / user,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\states\\user'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / utils,[],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\utils'],2025-07-03 01:09:25,1
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / utils / db_api,"['peewee', 'sqlite']",['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\utils\\db_api'],2025-07-03 01:09:25,2
TELEGRAM / AIOGRAM / Sample-Template-Aiogram-3.x / utils / misc,['logging'],['TELEGRAM\\AIOGRAM\\Sample-Template-Aiogram-3.x\\utils\\misc'],2025-07-03 01:09:25,2
TELEGRAM / AIOGRAM / shop,"['aiogram', 'apscheduler', 'asyncio', 'config', 'cryptography', 'cx_Freeze', 'datetime', 'json', 'keyboards', 'logging', 'os', 're', 'requests', 'rsa', 'sqlite3', 'sys']",['TELEGRAM\\AIOGRAM\\shop'],2024-01-15 04:55:40,7
TELEGRAM / AIOGRAM / subscribebot_aiogram,"['aiogram', 'data', 'filters', 'handlers', 'loader', 'models']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram'],2024-01-15 04:50:42,3
TELEGRAM / AIOGRAM / subscribebot_aiogram / data,[],['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\data'],2024-01-15 04:50:42,2
TELEGRAM / AIOGRAM / subscribebot_aiogram / filters,[],['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\filters'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / subscribebot_aiogram / handlers,[],['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\handlers'],2024-01-15 04:55:46,1
TELEGRAM / AIOGRAM / subscribebot_aiogram / handlers / errors,"['aiogram', 'logging']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\handlers\\errors'],2024-01-15 04:55:46,2
TELEGRAM / AIOGRAM / subscribebot_aiogram / handlers / groups,"['aiogram', 'loader']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\handlers\\groups'],2024-01-15 04:55:46,2
TELEGRAM / AIOGRAM / subscribebot_aiogram / handlers / supergroups,"['aiogram', 'asyncio', 'data', 'json', 'keyboards', 'loader', 'logging', 'models', 'peewee', 'sys', 'utils']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\handlers\\supergroups'],2024-01-15 04:55:46,8
TELEGRAM / AIOGRAM / subscribebot_aiogram / handlers / users,"['aiogram', 'asyncio', 'data', 'keyboards', 'loader', 'models', 'utils']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\handlers\\users'],2024-01-15 04:55:46,10
TELEGRAM / AIOGRAM / subscribebot_aiogram / keyboards,[],['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\keyboards'],2024-01-15 04:50:42,1
TELEGRAM / AIOGRAM / subscribebot_aiogram / keyboards / inline,['aiogram'],['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\keyboards\\inline'],2024-01-15 04:55:46,1
TELEGRAM / AIOGRAM / subscribebot_aiogram / models,"['datetime', 'peewee', 'utils']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\models'],2024-01-15 04:55:46,5
TELEGRAM / AIOGRAM / subscribebot_aiogram / utils / db_api,"['peewee', 'sqlite']",['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\utils\\db_api'],2024-01-15 04:55:46,2
TELEGRAM / AIOGRAM / subscribebot_aiogram / utils / misc,['logging'],['TELEGRAM\\AIOGRAM\\subscribebot_aiogram\\utils\\misc'],2024-01-15 04:55:46,2
TELEGRAM / AIOGRAM / TG_shop,"['bs4', 'logging', 're', 'requests', 'telebot', 'time']",['TELEGRAM\\AIOGRAM\\TG_shop'],2024-01-15 04:50:42,3
TELEGRAM / AIOGRAM / vpn_auto_shop_bot,"['aiogram', 'apscheduler', 'asyncio', 'data', 'datetime', 'filters', 'handlers', 'keyboards', 'loader', 'logging', 'models', 'sqlite3', 'states']",['TELEGRAM\\AIOGRAM\\vpn_auto_shop_bot'],2024-01-15 04:55:46,2
TELEGRAM / AIOGRAM / vpn_auto_shop_bot / data,"['aiogram', 'datetime']",['TELEGRAM\\AIOGRAM\\vpn_auto_shop_bot\\data'],2024-01-15 04:55:46,2
TELEGRAM / AIOGRAM / vpn_auto_shop_bot / data / image,[],['TELEGRAM\\AIOGRAM\\vpn_auto_shop_bot\\data\\image'],2025-06-28 17:15:00,1
TELEGRAM / AIOGRAM / vpn_auto_shop_bot / data / photo,[],['TELEGRAM\\AIOGRAM\\vpn_auto_shop_bot\\data\\photo'],2025-06-28 17:15:02,1
